,Area Code,Item Code,Element Code,Max Year Code
994,16,21012,6121,20202022
995,16,21013,6123,20202022
996,16,21014,6123,20202022
997,16,21016,6124,2019
998,16,21025,6121,2022
999,16,210250,6132,2022
1000,16,21026,6121,2022
1001,16,210260,6132,2023
1002,16,21031,6128,2023
1003,16,21032,6125,2022
1004,16,21033,6121,20202022
1005,16,21034,6121,20202022
1006,16,21035,6121,20202022
1007,16,210401,6121,20212023
1008,16,210401,61211,20212023
1009,16,210401,61212,20212023
1010,16,210401F,6121,20212023
1011,16,210401F,61211,20212023
1012,16,210401F,61212,20212023
1013,16,210401M,6121,20212023
1014,16,210401M,61211,20212023
1015,16,210401M,61212,20212023
1016,16,21041,6121,2022
1017,16,210410,6132,2022
1018,16,21042,6121,2022
1019,16,210420,6132,2022
1020,16,21043,6121,2019
1021,16,210430,6132,2019
1022,16,21044,6121,2022
1023,16,21045,6121,2022
1024,16,21046,6121,2022
1025,16,21047,6121,2022
1026,16,21048,6121,2022
1027,16,21049,6121,2020
1028,16,210490,6132,2020
1029,16,21056,6128,2023
1030,16,21057,6128,2023
1031,16,21058,6173,2023
1032,16,21059,6121,2023
1033,16,21061,6123,20202022
1034,16,22000,6128,20212023
1035,16,220001,6128,2023
1036,16,22013,6126,2022
1037,17,210011,6132,20212023
1038,17,210041,6121,20212023
1039,17,210071,6132,20212023
1040,17,210071,61321,20212023
1041,17,210071,61322,20212023
1042,17,210071F,6132,20212023
1043,17,210071F,61321,20212023
1044,17,210071F,61322,20212023
1045,17,210071M,6132,20212023
1046,17,210071M,61321,20212023
1047,17,210071M,61322,20212023
1048,17,210081,6132,20212023
1049,17,210081,61321,20212023
1050,17,210081,61322,20212023
1051,17,210081F,6132,20212023
1052,17,210081F,61321,20212023
1053,17,210081F,61322,20212023
1054,17,210081M,6132,20212023
1055,17,210081M,61321,20212023
1056,17,210081M,61322,20212023
1057,17,210091,6121,20212023
1058,17,210091,61211,20212023
1059,17,210091,61212,20212023
1060,17,210091F,6121,20212023
1061,17,210091F,61211,20212023
1062,17,210091F,61212,20212023
1063,17,210091M,6121,20212023
1064,17,210091M,61211,20212023
1065,17,210091M,61212,20212023
1066,17,21012,6121,20072009
1067,17,21013,6123,20072009
1068,17,21014,6123,20072009
1069,17,21025,6121,2022
1070,17,210250,6132,2022
1071,17,21026,6121,2022
1072,17,210260,6132,2023
1073,17,21031,6128,2000
1074,17,21032,6125,2022
1075,17,21034,6121,20202022
1076,17,210401,6121,20212023
1077,17,210401,61211,20212023
1078,17,210401,61212,20212023
1079,17,210401F,6121,20212023
1080,17,210401F,61211,20212023
1081,17,210401F,61212,20212023
1082,17,210401M,6121,20212023
1083,17,210401M,61211,20212023
1084,17,210401M,61212,20212023
1085,17,21041,6121,2022
1086,17,210410,6132,2022
1087,17,21042,6121,2022
1088,17,210420,6132,2022
1089,17,21043,6121,2019
1090,17,210430,6132,2019
1091,17,21044,6121,2022
1092,17,21047,6121,2022
1093,17,21048,6121,2022
1094,17,21049,6121,2020
1095,17,210490,6132,2020
1096,17,21056,6128,2023
1097,17,21057,6128,2023
1098,17,21058,6173,2023
1099,17,21059,6121,2023
1100,17,21061,6123,20072009
1101,17,22013,6126,2022
1102,18,210011,6132,20212023
1103,18,210041,6121,20212023
1104,18,210071,6132,20212023
1105,18,210071,61321,20212023
1106,18,210071,61322,20212023
1107,18,210071F,6132,20212023
1108,18,210071F,61321,20212023
1109,18,210071F,61322,20212023
1110,18,210071M,6132,20212023
1111,18,210071M,61321,20212023
1112,18,210071M,61322,20212023
1113,18,210081,6132,20212023
1114,18,210081,61321,20212023
1115,18,210081,61322,20212023
1116,18,210081F,6132,20212023
1117,18,210081F,61321,20212023
1118,18,210081F,61322,20212023
1119,18,210081M,6132,20212023
1120,18,210081M,61321,20212023
1121,18,210081M,61322,20212023
1122,18,210091,6121,20212023
1123,18,210091,61211,20212023
1124,18,210091,61212,20212023
1125,18,210091F,6121,20212023
1126,18,210091F,61211,20212023
1127,18,210091F,61212,20212023
1128,18,210091M,6121,20212023
1129,18,210091M,61211,20212023
1130,18,210091M,61212,20212023
1131,18,21012,6121,20202022
1132,18,21013,6123,20202022
1133,18,21014,6123,20202022
1134,18,21025,6121,2022
1135,18,210250,6132,2022
1136,18,21026,6121,2022
1137,18,210260,6132,2023
1138,18,21032,6125,2022
1139,18,21033,6121,20202022
1140,18,21034,6121,20202022
1141,18,21035,6121,20202022
1142,18,210401,6121,20212023
1143,18,210401,61211,20212023
1144,18,210401,61212,20212023
1145,18,210401F,6121,20212023
1146,18,210401F,61211,20212023
1147,18,210401F,61212,20212023
1148,18,210401M,6121,20212023
1149,18,210401M,61211,20212023
1150,18,210401M,61212,20212023
1151,18,21041,6121,2022
1152,18,210410,6132,2022
1153,18,21042,6121,2022
1154,18,210420,6132,2022
1155,18,21043,6121,2019
1156,18,210430,6132,2019
1157,18,21044,6121,2022
1158,18,21045,6121,2022
1159,18,21046,6121,2022
1160,18,21047,6121,2022
1161,18,21048,6121,2022
1162,18,21049,6121,2020
1163,18,210490,6132,2020
1164,18,21056,6128,2023
1165,18,21057,6128,2023
1166,18,21058,6173,2023
1167,18,21059,6121,2023
1168,18,21061,6123,20202022
1169,18,22013,6126,2021
1170,19,210011,6132,20212023
1171,19,210041,6121,20212023
1172,19,210071,6132,20212023
1173,19,210071,61321,20212023
1174,19,210071,61322,20212023
1175,19,210071F,6132,20212023
1176,19,210071F,61321,20212023
1177,19,210071F,61322,20212023
1178,19,210071M,6132,20212023
1179,19,210071M,61321,20212023
1180,19,210071M,61322,20212023
1181,19,210081,6132,20212023
1182,19,210081,61321,20212023
1183,19,210081,61322,20212023
1184,19,210081F,6132,20212023
1185,19,210081F,61321,20212023
1186,19,210081F,61322,20212023
1187,19,210081M,6132,20212023
1188,19,210081M,61321,20212023
1189,19,210081M,61322,20212023
1190,19,210091,6121,20212023
1191,19,210091,61211,20212023
1192,19,210091,61212,20212023
1193,19,210091F,6121,20212023
1194,19,210091F,61211,20212023
1195,19,210091F,61212,20212023
1196,19,210091M,6121,20212023
1197,19,210091M,61211,20212023
1198,19,210091M,61212,20212023
1199,19,21010,6121,20212023
1200,19,21012,6121,20202022
1201,19,21013,6123,20202022
1202,19,21014,6123,20202022
1203,19,21025,6121,2022
1204,19,210250,6132,2022
1205,19,21026,6121,2022
1206,19,210260,6132,2023
1207,19,21031,6128,2023
1208,19,21032,6125,2022
1209,19,21033,6121,20202022
1210,19,21034,6121,20202022
1211,19,21035,6121,20202022
1212,19,210401,6121,20212023
1213,19,210401,61211,20212023
1214,19,210401,61212,20212023
1215,19,210401F,6121,20212023
1216,19,210401F,61211,20212023
1217,19,210401F,61212,20212023
1218,19,210401M,6121,20212023
1219,19,210401M,61211,20212023
1220,19,210401M,61212,20212023
1221,19,21041,6121,2022
1222,19,210410,6132,2022
1223,19,21042,6121,2022
1224,19,210420,6132,2022
1225,19,21043,6121,2019
1226,19,210430,6132,2019
1227,19,21044,6121,2022
1228,19,21047,6121,2022
1229,19,21048,6121,2022
1230,19,21049,6121,2020
1231,19,210490,6132,2020
1232,19,21056,6128,2023
1233,19,21057,6128,2023
1234,19,21058,6173,2023
1235,19,21059,6121,2023
1236,19,21061,6123,20202022
1237,19,22000,6128,20212023
1238,19,220001,6128,2023
1239,19,22013,6126,2022
1240,20,210011,6132,20212023
1241,20,210041,6121,20212023
1242,20,210071,6132,20212023
1243,20,210071,61321,20212023
1244,20,210071,61322,20212023
1245,20,210071F,6132,20212023
1246,20,210071F,61321,20212023
1247,20,210071F,61322,20212023
1248,20,210071M,6132,20212023
1249,20,210071M,61321,20212023
1250,20,210071M,61322,20212023
1251,20,210081,6132,20212023
1252,20,210081,61321,20212023
1253,20,210081,61322,20212023
1254,20,210081F,6132,20212023
1255,20,210081F,61321,20212023
1256,20,210081F,61322,20212023
1257,20,210081M,6132,20212023
1258,20,210081M,61321,20212023
1259,20,210081M,61322,20212023
1260,20,210091,6121,20212023
1261,20,210091,61211,20212023
1262,20,210091,61212,20212023
1263,20,210091F,6121,20212023
1264,20,210091F,61211,20212023
1265,20,210091F,61212,20212023
1266,20,210091M,6121,20212023
1267,20,210091M,61211,20212023
1268,20,210091M,61212,20212023
1269,20,21010,6121,20212023
1270,20,21012,6121,20202022
1271,20,21013,6123,20202022
1272,20,21014,6123,20202022
1273,20,21016,6124,2021
1274,20,21025,6121,2022
1275,20,210250,6132,2022
1276,20,21026,6121,2022
1277,20,210260,6132,2023
1278,20,21031,6128,2023
1279,20,21032,6125,2022
1280,20,21033,6121,20202022
1281,20,21034,6121,20202022
1282,20,21035,6121,20202022
1283,20,210401,6121,20212023
1284,20,210401,61211,20212023
1285,20,210401,61212,20212023
1286,20,210401F,6121,20212023
1287,20,210401F,61211,20212023
1288,20,210401F,61212,20212023
1289,20,210401M,6121,20212023
1290,20,210401M,61211,20212023
1291,20,210401M,61212,20212023
1292,20,21041,6121,2022
1293,20,210410,6132,2022
1294,20,21042,6121,2022
1295,20,210420,6132,2022
1296,20,21043,6121,2019
1297,20,210430,6132,2019
1298,20,21044,6121,2022
1299,20,21047,6121,2022
1300,20,21048,6121,2022
1301,20,21049,6121,2020
1302,20,210490,6132,2020
1303,20,21056,6128,2023
1304,20,21057,6128,2023
1305,20,21058,6173,2023
1306,20,21059,6121,2023
1307,20,21061,6123,20202022
1308,20,22000,6128,20212023
1309,20,220001,6128,2023
1310,20,22013,6126,2022
1311,21,210011,6132,20212023
1312,21,210041,6121,20212023
1313,21,210071,6132,20212023
1314,21,210071,61321,20212023
1315,21,210071,61322,20212023
1316,21,210071F,6132,20212023
1317,21,210071F,61321,20212023
1318,21,210071F,61322,20212023
1319,21,210071M,6132,20212023
1320,21,210071M,61321,20212023
1321,21,210071M,61322,20212023
1322,21,210081,6132,20212023
1323,21,210081,61321,20212023
1324,21,210081,61322,20212023
1325,21,210081F,6132,20212023
1326,21,210081F,61321,20212023
1327,21,210081F,61322,20212023
1328,21,210081M,6132,20212023
1329,21,210081M,61321,20212023
1330,21,210081M,61322,20212023
1331,21,210091,6121,20212023
1332,21,210091,61211,20212023
1333,21,210091,61212,20212023
1334,21,210091F,6121,20212023
1335,21,210091F,61211,20212023
1336,21,210091F,61212,20212023
1337,21,210091M,6121,20212023
1338,21,210091M,61211,20212023
1339,21,210091M,61212,20212023
1340,21,21010,6121,20212023
1341,21,21012,6121,20202022
1342,21,21013,6123,20202022
1343,21,21014,6123,20202022
1344,21,21016,6124,2007
1345,21,21025,6121,2022
1346,21,210250,6132,2022
1347,21,21026,6121,2022
1348,21,210260,6132,2023
1349,21,21031,6128,2023
1350,21,21032,6125,2022
1351,21,21033,6121,20202022
1352,21,21034,6121,20202022
1353,21,21035,6121,20202022
1354,21,210401,6121,20212023
1355,21,210401,61211,20212023
1356,21,210401,61212,20212023
1357,21,210401F,6121,20212023
1358,21,210401F,61211,20212023
1359,21,210401F,61212,20212023
1360,21,210401M,6121,20212023
1361,21,210401M,61211,20212023
1362,21,210401M,61212,20212023
1363,21,21041,6121,2022
1364,21,210410,6132,2022
1365,21,21042,6121,2022
1366,21,210420,6132,2022
1367,21,21043,6121,2019
1368,21,210430,6132,2019
1369,21,21044,6121,2022
1370,21,21045,6121,2022
1371,21,21046,6121,2022
1372,21,21047,6121,2022
1373,21,21048,6121,2022
1374,21,21049,6121,2020
1375,21,210490,6132,2020
1376,21,21056,6128,2023
1377,21,21057,6128,2023
1378,21,21058,6173,2023
1379,21,21059,6121,2023
1380,21,21061,6123,20202022
1381,21,22000,6128,20212023
1382,21,220001,6128,2023
1383,21,22013,6126,2022
1384,23,210011,6132,20212023
1385,23,210041,6121,20212023
1386,23,210071,6132,20212023
1387,23,210071,61321,20212023
1388,23,210071,61322,20212023
1389,23,210071F,6132,20212023
1390,23,210071F,61321,20212023
1391,23,210071F,61322,20212023
1392,23,210071M,6132,20212023
1393,23,210071M,61321,20212023
1394,23,210071M,61322,20212023
1395,23,210081,6132,20212023
1396,23,210081,61321,20212023
1397,23,210081,61322,20212023
1398,23,210081F,6132,20212023
1399,23,210081F,61321,20212023
1400,23,210081F,61322,20212023
1401,23,210081M,6132,20212023
1402,23,210081M,61321,20212023
1403,23,210081M,61322,20212023
1404,23,210091,6121,20212023
1405,23,210091,61211,20212023
1406,23,210091,61212,20212023
1407,23,210091F,6121,20212023
1408,23,210091F,61211,20212023
1409,23,210091F,61212,20212023
1410,23,210091M,6121,20212023
1411,23,210091M,61211,20212023
1412,23,210091M,61212,20212023
1413,23,21010,6121,20212023
1414,23,21012,6121,20202022
1415,23,21013,6123,20202022
1416,23,21014,6123,20202022
1417,23,21025,6121,2022
1418,23,210250,6132,2022
1419,23,21026,6121,2022
1420,23,210260,6132,2023
1421,23,21031,6128,2023
1422,23,21032,6125,2022
1423,23,21033,6121,20202022
1424,23,21034,6121,20202022
1425,23,21035,6121,20202022
1426,23,210401,6121,20212023
1427,23,210401,61211,20212023
1428,23,210401,61212,20212023
1429,23,210401F,6121,20212023
1430,23,210401F,61211,20212023
1431,23,210401F,61212,20212023
1432,23,210401M,6121,20212023
1433,23,210401M,61211,20212023
1434,23,210401M,61212,20212023
1435,23,21041,6121,2022
1436,23,210410,6132,2022
1437,23,21042,6121,2022
1438,23,210420,6132,2022
1439,23,21043,6121,2019
1440,23,210430,6132,2019
1441,23,21044,6121,2022
1442,23,21047,6121,2022
1443,23,21048,6121,2022
1444,23,21049,6121,2020
1445,23,210490,6132,2020
1446,23,21056,6128,2023
1447,23,21057,6128,2023
1448,23,21058,6173,2023
1449,23,21059,6121,2023
1450,23,21061,6123,20202022
1451,23,22000,6128,20212023
1452,23,220001,6128,2023
1453,23,22013,6126,2022
1454,25,210011,6132,20212023
1455,25,210041,6121,20212023
1456,25,210071,6132,20212023
1457,25,210071,61321,20212023
1458,25,210071,61322,20212023
1459,25,210071F,6132,20212023
1460,25,210071F,61321,20212023
1461,25,210071F,61322,20212023
1462,25,210071M,6132,20212023
1463,25,210071M,61321,20212023
1464,25,210071M,61322,20212023
1465,25,210081,6132,20212023
1466,25,210081,61321,20212023
1467,25,210081,61322,20212023
1468,25,210081F,6132,20212023
1469,25,210081F,61321,20212023
1470,25,210081F,61322,20212023
1471,25,210081M,6132,20212023
1472,25,210081M,61321,20212023
1473,25,210081M,61322,20212023
1474,25,210091,6121,20212023
1475,25,210091,61211,20212023
1476,25,210091,61212,20212023
1477,25,210091F,6121,20212023
1478,25,210091F,61211,20212023
1479,25,210091F,61212,20212023
1480,25,210091M,6121,20212023
1481,25,210091M,61211,20212023
1482,25,210091M,61212,20212023
1483,25,21010,6121,20212023
1484,25,21012,6121,20202022
1485,25,21013,6123,20202022
1486,25,21014,6123,20202022
1487,25,21025,6121,2022
1488,25,210250,6132,2022
1489,25,21026,6121,2022
1490,25,210260,6132,2023
1491,25,21031,6128,2023
1492,25,21032,6125,2022
1493,25,21033,6121,20202022
1494,25,21034,6121,20202022
1495,25,21035,6121,20202022
1496,25,210401,6121,20212023
1497,25,210401,61211,20212023
1498,25,210401,61212,20212023
1499,25,210401F,6121,20212023
1500,25,210401F,61211,20212023
1501,25,210401F,61212,20212023
1502,25,210401M,6121,20212023
1503,25,210401M,61211,20212023
1504,25,210401M,61212,20212023
1505,25,21041,6121,2022
1506,25,210410,6132,2022
1507,25,21042,6121,2022
1508,25,210420,6132,2022
1509,25,21043,6121,2019
1510,25,210430,6132,2019
1511,25,21044,6121,2022
1512,25,21047,6121,2021
1513,25,21048,6121,2021
1514,25,21049,6121,2020
1515,25,210490,6132,2020
1516,25,21056,6128,2023
1517,25,21057,6128,2023
1518,25,21058,6173,2023
1519,25,21059,6121,2023
1520,25,21061,6123,20202022
1521,25,22000,6128,20212023
1522,25,220001,6128,2023
1523,25,22013,6126,2022
1524,26,210011,6132,20212023
1525,26,210041,6121,20212023
1526,26,210071,6132,20212023
1527,26,210071,61321,20212023
1528,26,210071,61322,20212023
1529,26,210071F,6132,20212023
1530,26,210071F,61321,20212023
1531,26,210071F,61322,20212023
1532,26,210071M,6132,20212023
1533,26,210071M,61321,20212023
1534,26,210071M,61322,20212023
1535,26,210081,6132,20212023
1536,26,210081,61321,20212023
1537,26,210081,61322,20212023
1538,26,210081F,6132,20212023
1539,26,210081F,61321,20212023
1540,26,210081F,61322,20212023
1541,26,210081M,6132,20212023
1542,26,210081M,61321,20212023
1543,26,210081M,61322,20212023
1544,26,210091,6121,20212023
1545,26,210091,61211,20212023
1546,26,210091,61212,20212023
1547,26,210091F,6121,20212023
1548,26,210091F,61211,20212023
1549,26,210091F,61212,20212023
1550,26,210091M,6121,20212023
1551,26,210091M,61211,20212023
1552,26,210091M,61212,20212023
1553,26,21012,6121,20072009
1554,26,21013,6123,20072009
1555,26,21014,6123,20072009
1556,26,21025,6121,2022
1557,26,210250,6132,2022
1558,26,21026,6121,2022
1559,26,210260,6132,2023
1560,26,21031,6128,2000
1561,26,21032,6125,2022
1562,26,21033,6121,20202022
1563,26,21034,6121,20202022
1564,26,21035,6121,20072009
1565,26,210401,6121,20212023
1566,26,210401,61211,20212023
1567,26,210401,61212,20212023
1568,26,210401F,6121,20212023
1569,26,210401F,61211,20212023
1570,26,210401F,61212,20212023
1571,26,210401M,6121,20212023
1572,26,210401M,61211,20212023
1573,26,210401M,61212,20212023
1574,26,21041,6121,2022
1575,26,210410,6132,2022
1576,26,21042,6121,2022
1577,26,210420,6132,2022
1578,26,21043,6121,2019
1579,26,210430,6132,2019
1580,26,21044,6121,2022
1581,26,21047,6121,2022
1582,26,21048,6121,2022
1583,26,21049,6121,2020
1584,26,210490,6132,2020
1585,26,21056,6128,2023
1586,26,21057,6128,2023
1587,26,21058,6173,2023
1588,26,21059,6121,2023
1589,26,21061,6123,20072009
1590,26,22013,6126,2022
1591,27,210011,6132,20212023
1592,27,210041,6121,20212023
1593,27,210071,6132,20212023
1594,27,210071,61321,20212023
1595,27,210071,61322,20212023
1596,27,210071F,6132,20212023
1597,27,210071F,61321,20212023
1598,27,210071F,61322,20212023
1599,27,210071M,6132,20212023
1600,27,210071M,61321,20212023
1601,27,210071M,61322,20212023
1602,27,210081,6132,20212023
1603,27,210081,61321,20212023
1604,27,210081,61322,20212023
1605,27,210081F,6132,20212023
1606,27,210081F,61321,20212023
1607,27,210081F,61322,20212023
1608,27,210081M,6132,20212023
1609,27,210081M,61321,20212023
1610,27,210081M,61322,20212023
1611,27,210091,6121,20212023
1612,27,210091,61211,20212023
1613,27,210091,61212,20212023
1614,27,210091F,6121,20212023
1615,27,210091F,61211,20212023
1616,27,210091F,61212,20212023
1617,27,210091M,6121,20212023
1618,27,210091M,61211,20212023
1619,27,210091M,61212,20212023
1620,27,21010,6121,20212023
1621,27,21012,6121,20202022
1622,27,21013,6123,20202022
1623,27,21014,6123,20202022
1624,27,21016,6124,2021
1625,27,21025,6121,2022
1626,27,210250,6132,2022
1627,27,21026,6121,2022
1628,27,210260,6132,2023
1629,27,21031,6128,2023
1630,27,21032,6125,2022
1631,27,21033,6121,20202022
1632,27,21034,6121,20202022
1633,27,21035,6121,20202022
1634,27,210401,6121,20212023
1635,27,210401,61211,20212023
1636,27,210401,61212,20212023
1637,27,210401F,6121,20212023
1638,27,210401F,61211,20212023
1639,27,210401F,61212,20212023
1640,27,210401M,6121,20212023
1641,27,210401M,61211,20212023
1642,27,210401M,61212,20212023
1643,27,21041,6121,2022
1644,27,210410,6132,2022
1645,27,21042,6121,2022
1646,27,210420,6132,2022
1647,27,21043,6121,2019
1648,27,210430,6132,2019
1649,27,21044,6121,2022
1650,27,21045,6121,2022
1651,27,21046,6121,2022
1652,27,21047,6121,2022
1653,27,21048,6121,2022
1654,27,21049,6121,2020
1655,27,210490,6132,2020
1656,27,21056,6128,2023
1657,27,21057,6128,2023
1658,27,21058,6173,2023
1659,27,21059,6121,2023
1660,27,21061,6123,20202022
1661,27,22000,6128,20212023
1662,27,220001,6128,2023
1663,27,22013,6126,2022
1664,28,210011,6132,20212023
1665,28,210041,6121,20212023
1666,28,210071,6132,20212023
1667,28,210071,61321,20212023
1668,28,210071,61322,20212023
